polarity,title,review,review_length
1,Great read!,entertaining read liked te characters much fast sexy story pass time beginning book number two dirty little lies,112
1,Classic graphic novel,alison bechdel brings literary flair connection greek mythology deeply personal contemplative memoir fabulous read,114
0,ehh,weak compared first album glow days best gets rest album much filler really lacking emotional punch strive classics like calico attitude,136
1,Great DVD Player,got husband recently father 's day gift suprised owns one one time thought maybe next year get cousin convinced worth far good membership netflix rent 3 dvds time three sound fabulous impressive one pulp fiction really sounds like cinema must buy,246
0,These 'Shoes' should walk to the discount bin!,know guys later releases bought rave-up reviews band net like listening throw-away cuts early 60 's era songs-then might enjoy otherwise-avoid like plague buy peril enjoy 'pop'-get sugarbomb-'bully,197
0,don't look for a good copy of this movie here !,16 x 9 butt nothing another ploy scammers take hard earned dollars really crappy copy supposedly public domain film .stay vci copy bad still better priced garbage,162
0,Not sure why this was recommended to me,recommended based prior purchase mofro sucked instrumental lyrics,65
0,Pump,pump works well many reviews said unfortunately long mine keeps getting condensation air hose shortly breaks third one reason still despite unpredictability babies r us took back receipt,186
1,A book that keeps you on the edge of your seat.,book intense definitely keeps edge seat one minute think figured next sure going exciting book,94
0,BAD buy!!!!!!!!!!!!!!,pleased card start disappointed tried upgrade windows xp found sound card would support windows xp tried go hercules web sight find new driver found help forced remove windows xp till could buy new sound card hercules sits dust collector belongs looking card support upgrades windows 98 buy one,294
0,"6.5"" is not 6""",title product information box claims product 4 x6 reality paper box 4 x6.5 half inch longer title box state product features claim 6 however technical details state paper 6.5 highly confusing misleading properly use paper album 4x6 pictures requires trimming half inch picture,276
1,go buy it!,anyone whos fan pop punk genre music period ep must collection tracks urging positive message long way fall catchy tunes like nothing frequency hard want get jump along may 5 songs one best cd 's today watch guyz favor buy cd,225
1,Great Children's Book,ordered book use project linus book blanket challenge child trama life appreciate book homemade quilt project linus wonderful organization participate congratulated,164
0,"OVER PRICED, DOES NOT WORK AS ADERVERTISED",easy install filled primary tank point opened primary tank cap fuel came gushing went ahead installed elec 3 way valve uses gravity works great,143
1,Another great Turner work,usual ms turner captured mind reader beginning author work exceptional fast paced mystery hard put looking forward work her.her work desk caliber set home town memphis tenn,172
1,COMMENTS BY GRAHAM JONES,fast moving usual intrigue human side r bolitho evident again help wonder loyalty obtained harshpress gang systema good read,124
1,Love the salty/sweet mix,one favorite snacks consider healthy love flavor mix,52
1,among the barons,thought book good luke garner took lee grants name met lees little brother smits lee smits always hung smits sad,112
1,Better than Kid A,amnesiac great album although better ok computer really good better kid song like pulk/pull revolving doors boring songs vary pretty good wildly successful beautiful melancholy radiohead way like pyramid song life glasshouse limited edition packaging pretty cool book good art nice artifact look listen,302
