polarity,title,review,review_length
1,Eric Clapton at his best!!,fantastic dvd bought gifts clapton fans like clapton love dvd,61
1,weber 426001,wonderful ordered delivery great wait use hubby like grill temp fourty degrees,78
1,Inspiration for your book shelf,reading book inspired write interesting heartfelt notes although copy letters book reading sample letters seemed help words flow pen,132
1,good for price,use halloween front yard wish bit brighter 50 fits bill fun toy scare kiddies,77
1,Best candles ever,elegant hand dipped candles saw sefad continue order festival lights great service well,87
0,Instructions are not good!!!,experienced sewing machine operator prepare frustrated video somewhat useful rushes settings booklet totatlly worthless besides need separate sewing machine regular stitching one n't traditional stitches,203
1,BRITISH TELEVISION SERIES,got collection get good neighbors seasons 1-3 collection dvd get whole self sufficiency experience worth money twice price good neighbors ranks best television time thoroughly great experience,192
1,Best series ever!,loved books years people series already buying send friends far concerned love stories ancient civilizations and/or archaeology find better historical fiction people series kathleen o'neil gear w michael gear,208
1,"Overall good, but incomplete",really like songs jericho mcmahons triple h rest disappointed acolytes included considering tag belts every month al snow either guess saving volume 5 's good cd though,168
0,Unreliable,toothbrush stopped working within 8 months purchase good worked life short worth money spent,92
0,the worst hardcore album ever,hardcore music would recommend album integrity 2000 offers nothing new hardcore scene every song sounds want good hardcaore album would recommend earth crisis bad brains gorilla buiscuits,187
1,"Smart, sassy, and damn funny!",excellent book laughed silly reading book wait grab next book marvellous series deed end book judging preview hot six never chance find like start first book fret much cos totally lost best effect start first book,213
1,THE TITLE OF THIS BOOK IS,absolutely true fast easy delicious try one 'll never leave really easy satisfactory table palate,97
1,Excellenta,daughter loves dora christmas go quality good also much say,59
1,Hydrometer,expected received item quickly glass one also would interested thanks lot,73
0,Slight difference from the 1st edition,please note significant difference replacement ms project 4 new version would useful reference book 2nd edition included new topics managing internet e-commerce projects,169
0,Waste of time & money,used miracle-gro feeders fertilizers decade quality feeder units plummeted recent years today drew line level liquid fed gardens 20 minutes liquid moved piece junk looking another feeder another fertilizer another company,221
1,****Great product****,1 minor negative thing say start one 4 ordered small scratch paint like described another buyer left review easy assemble 5 pieces stable comfortable great decor especially breakfast bar recently installed,205
1,Ab-Fab,fantastic book recommending everyone care bought extra copy 'll one handy give away,83
0,For Mike's sake. By Janet Dailey this,story woman divorced son trying adjust hurt fills still love husband returns visit son realize still love even though tells ex-wife married,139
0,Loaded with artificial colors,normally would rated product high high-protein bar good flavor however manufacturer loaded bar artificial flavor artificial colors yellow 5 6 red 3 blue 1 therefore recommend diet health product,194
1,pretty good,lot variety cd good songs never heard cd probably released yet would say cd worth extra money pay import 's best save money buy another cd want get cd pretty good average would say extremely good,195
1,Just as I remembered the show,two seasons one package great savings kids find corny recognize coin phrases presently use,90
1,Shirley Temple DVD Movie,got quick mail new gift granddaughter 's christmas made happy,61
1,Shakira rocks!!,shakira fan long first time heard whenever wherever car radio almost drove road never heard anything like instant heard knew get cd passion animation music fast songs particular excellent listened quite good well,212
